"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1983/1984","Alberta","2016A000248","Net interprovincial migration","Persons","249","units ","0","v391142","10.5","-31986","","","","0"
"1983/1984","Alberta","2016A000248","Net non-permanent residents","Persons","249","units ","0","v29768565","10.12","194","","","","0"
"1983/1984","Alberta","2016A000248","Residual deviation","Persons","249","units ","0","v53437081","10.8","5704","","","","0"
"1983/1984","British Columbia","2016A000259","Births","Persons","249","units ","0","v391071","11.1","43657","","","","0"
"1983/1984","British Columbia","2016A000259","Deaths","Persons","249","units ","0","v391086","11.2","20392","","","","0"
"1983/1984","British Columbia","2016A000259","Immigrants","Persons","249","units ","0","v391101","11.3","14470","","","","0"
"1983/1984","British Columbia","2016A000259","Emigrants","Persons","249","units ","0","v29768566","11.9","8046","","","","0"
"1983/1984","British Columbia","2016A000259","Returning emigrants","Persons","249","units ","0","v29768567","11.10","3547","","","","0"
"1983/1984","British Columbia","2016A000259","Net interprovincial migration","Persons","249","units ","0","v391130","11.5","6636","","","","0"
"1983/1984","British Columbia","2016A000259","Net non-permanent residents","Persons","249","units ","0","v29768569","11.12","723","","","","0"
"1983/1984","British Columbia","2016A000259","Residual deviation","Persons","249","units ","0","v53437082","11.8","916","","","","0"
"1983/1984","Yukon","2016A000260","Births","Persons","249","units ","0","v391072","12.1","526","","","","0"
"1983/1984","Yukon","2016A000260","Deaths","Persons","249","units ","0","v391087","12.2","105","","","","0"
"1983/1984","Yukon","2016A000260","Immigrants","Persons","249","units ","0","v391102","12.3","58","","","","0"
"1983/1984","Yukon","2016A000260","Emigrants","Persons","249","units ","0","v29768570","12.9","81","","","","0"
"1983/1984","Yukon","2016A000260","Returning emigrants","Persons","249","units ","0","v29768571","12.10","38","","","","0"
"1983/1984","Yukon","2016A000260","Net interprovincial migration","Persons","249","units ","0","v391131","12.5","-435","","","","0"
"1983/1984","Yukon","2016A000260","Net non-permanent residents","Persons","249","units ","0","v29768573","12.12","3","","","","0"
"1983/1984","Yukon","2016A000260","Residual deviation","Persons","249","units ","0","v53437083","12.8","-253","","","","0"
"1983/1984","Northwest Territories including Nunavut","","Births","Persons","249","units ","0","v391073","13.1","1443","","","t","0"
"1983/1984","Northwest Territories including Nunavut","","Deaths","Persons","249","units ","0","v391088","13.2","241","","","t","0"
"1983/1984","Northwest Territories including Nunavut","","Immigrants","Persons","249","units ","0","v391103","13.3","65","","","t","0"
"1983/1984","Northwest Territories including Nunavut","","Emigrants","Persons","249","units ","0","v29768574","13.9","56","","","t","0"
"1983/1984","Northwest Territories including Nunavut","","Returning emigrants","Persons","249","units ","0","v29768575","13.10","22","","","t","0"
"1983/1984","Northwest Territories including Nunavut","","Net interprovincial migration","Persons","249","units ","0","v391132","13.5","-37","","","t","0"
"1983/1984","Northwest Territories including Nunavut","","Net non-permanent residents","Persons","249","units ","0","v29768577","13.12","97","","","t","0"
"1983/1984","Northwest Territories including Nunavut","","Residual deviation","Persons","249","units ","0","v391177","13.8","-275","","","t","0"
"1984/1985","Canada","2016A000011124","Births","Persons","249","units ","0","v391069","1.1","376265","","","","0"
"1984/1985","Canada","2016A000011124","Deaths","Persons","249","units ","0","v391084","1.2","179085","","","","0"
"1984/1985","Canada","2016A000011124","Immigrants","Persons","249","units ","0","v391099","1.3","83925","","","","0"
"1984/1985","Canada","2016A000011124","Emigrants","Persons","249","units ","0","v29768526","1.9","55202","","","","0"
"1984/1985","Canada","2016A000011124","Returning emigrants","Persons","249","units ","0","v29768527","1.10","27068","","","","0"
"1984/1985","Canada","2016A000011124","Net non-permanent residents","Persons","249","units ","0","v29768529","1.12","3711","","","","0"
"1984/1985","Canada","2016A000011124","Residual deviation","Persons","249","units ","0","v53437072","1.8","21619","","","","0"
"1984/1985","Newfoundland and Labrador","2016A000210","Births","Persons","249","units ","0","v391070","2.1","8323","","","","0"
"1984/1985","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units ","0","v391085","2.2","3478","","","","0"
"1984/1985","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units ","0","v391100","2.3","300","","","","0"
"1984/1985","Newfoundland and Labrador","2016A000210","Emigrants","Persons","249","units ","0","v29768530","2.9","512","","","","0"
"1984/1985","Newfoundland and Labrador","2016A000210","Returning emigrants","Persons","249","units ","0","v29768531","2.10","215","","","","0"
"1984/1985","Newfoundland and Labrador","2016A000210","Net interprovincial migration","Persons","249","units ","0","v391129","2.5","-3445","","","","0"
"1984/1985","Newfoundland and Labrador","2016A000210","Net non-permanent residents","Persons","249","units ","0","v29768533","2.12","49","","","","0"
"1984/1985","Newfoundland and Labrador","2016A000210","Residual deviation","Persons","249","units ","0","v53437073","2.8","2242","","","","0"
"1984/1985","Prince Edward Island","2016A000211","Births","Persons","249","units ","0","v391076","3.1","1977","","","","0"
"1984/1985","Prince Edward Island","2016A000211","Deaths","Persons","249","units ","0","v391091","3.2","1090","","","","0"
"1984/1985","Prince Edward Island","2016A000211","Immigrants","Persons","249","units ","0","v391106","3.3","116","","","","0"
"1984/1985","Prince Edward Island","2016A000211","Emigrants","Persons","249","units ","0","v29768534","3.9","84","","","","0"
"1984/1985","Prince Edward Island","2016A000211","Returning emigrants","Persons","249","units ","0","v29768535","3.10","41","","","","0"
"1984/1985","Prince Edward Island","2016A000211","Net interprovincial migration","Persons","249","units ","0","v391135","3.5","250","","","","0"
"1984/1985","Prince Edward Island","2016A000211","Net non-permanent residents","Persons","249","units ","0","v29768537","3.12","-18","","","","0"
"1984/1985","Prince Edward Island","2016A000211","Residual deviation","Persons","249","units ","0","v53437074","3.8","136","","","","0"
"1984/1985","Nova Scotia","2016A000212","Births","Persons","249","units ","0","v391077","4.1","12579","","","","0"
"1984/1985","Nova Scotia","2016A000212","Deaths","Persons","249","units ","0","v391092","4.2","6988","","","","0"
"1984/1985","Nova Scotia","2016A000212","Immigrants","Persons","249","units ","0","v391107","4.3","1049","","","","0"
"1984/1985","Nova Scotia","2016A000212","Emigrants","Persons","249","units ","0","v29768538","4.9","437","","","","0"
"1984/1985","Nova Scotia","2016A000212","Returning emigrants","Persons","249","units ","0","v29768539","4.10","222","","","","0"
"1984/1985","Nova Scotia","2016A000212","Net interprovincial migration","Persons","249","units ","0","v391136","4.5","2557","","","","0"
"1984/1985","Nova Scotia","2016A000212","Net non-permanent residents","Persons","249","units ","0","v29768541","4.12","159","","","","0"
"1984/1985","Nova Scotia","2016A000212","Residual deviation","Persons","249","units ","0","v53437075","4.8","764","","","","0"
"1984/1985","New Brunswick","2016A000213","Births","Persons","249","units ","0","v391078","5.1","10162","","","","0"
"1984/1985","New Brunswick","2016A000213","Deaths","Persons","249","units ","0","v391093","5.2","5288","","","","0"
"1984/1985","New Brunswick","2016A000213","Immigrants","Persons","249","units ","0","v391108","5.3","596","","","","0"
"1984/1985","New Brunswick","2016A000213","Emigrants","Persons","249","units ","0","v29768542","5.9","801","","","","0"
"1984/1985","New Brunswick","2016A000213","Returning emigrants","Persons","249","units ","0","v29768543","5.10","410","","","","0"
"1984/1985","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units ","0","v391137","5.5","-678","","","","0"
"1984/1985","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units ","0","v29768545","5.12","-95","","","","0"
"1984/1985","New Brunswick","2016A000213","Residual deviation","Persons","249","units ","0","v53437076","5.8","1507","","","","0"
"1984/1985","Quebec","2016A000224","Births","Persons","249","units ","0","v391079","6.1","86919","","","","0"
"1984/1985","Quebec","2016A000224","Deaths","Persons","249","units ","0","v391094","6.2","45362","","","","0"
"1984/1985","Quebec","2016A000224","Immigrants","Persons","249","units ","0","v391109","6.3","13568","","","","0"
"1984/1985","Quebec","2016A000224","Emigrants","Persons","249","units ","0","v29768546","6.9","8267","","","","0"
"1984/1985","Quebec","2016A000224","Returning emigrants","Persons","249","units ","0","v29768547","6.10","4217","","","","0"
"1984/1985","Quebec","2016A000224","Net interprovincial migration","Persons","249","units ","0","v391138","6.5","-8020","","","","0"
"1984/1985","Quebec","2016A000224","Net non-permanent residents","Persons","249","units ","0","v29768549","6.12","2302","","","","0"
"1984/1985","Quebec","2016A000224","Residual deviation","Persons","249","units ","0","v53437077","6.8","10775","","","","0"
"1984/1985","Ontario","2016A000235","Births","Persons","249","units ","0","v391080","7.1","131884","","","","0"
"1984/1985","Ontario","2016A000235","Deaths","Persons","249","units ","0","v391095","7.2","66436","","","","0"
"1984/1985","Ontario","2016A000235","Immigrants","Persons","249","units ","0","v391110","7.3","40442","","","","0"
"1984/1985","Ontario","2016A000235","Emigrants","Persons","249","units ","0","v29768550","7.9","24713","","","","0"
"1984/1985","Ontario","2016A000235","Returning emigrants","Persons","249","units ","0","v29768551","7.10","12337","","","","0"
"1984/1985","Ontario","2016A000235","Net interprovincial migration","Persons","249","units ","0","v391139","7.5","33885","","","","0"
"1984/1985","Ontario","2016A000235","Net non-permanent residents","Persons","249","units ","0","v29768553","7.12","-78","","","","0"
"1984/1985","Ontario","2016A000235","Residual deviation","Persons","249","units ","0","v53437078","7.8","148","","","","0"
"1984/1985","Manitoba","2016A000246","Births","Persons","249","units ","0","v391081","8.1","16901","","","","0"
"1984/1985","Manitoba","2016A000246","Deaths","Persons","249","units ","0","v391096","8.2","8471","","","","0"
"1984/1985","Manitoba","2016A000246","Immigrants","Persons","249","units ","0","v391111","8.3","3478","","","","0"
"1984/1985","Manitoba","2016A000246","Emigrants","Persons","249","units ","0","v29768554","8.9","1681","","","","0"
"1984/1985","Manitoba","2016A000246","Returning emigrants","Persons","249","units ","0","v29768555","8.10","935","","","","0"
"1984/1985","Manitoba","2016A000246","Net interprovincial migration","Persons","249","units ","0","v391140","8.5","-595","","","","0"
"1984/1985","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units ","0","v29768557","8.12","-180","","","","0"
"1984/1985","Manitoba","2016A000246","Residual deviation","Persons","249","units ","0","v53437079","8.8","-298","","","","0"
"1984/1985","Saskatchewan","2016A000247","Births","Persons","249","units ","0","v391082","9.1","18137","","","","0"
"1984/1985","Saskatchewan","2016A000247","Deaths","Persons","249","units ","0","v391097","9.2","7872","","","","0"
"1984/1985","Saskatchewan","2016A000247","Immigrants","Persons","249","units ","0","v391112","9.3","2091","","","","0"
"1984/1985","Saskatchewan","2016A000247","Emigrants","Persons","249","units ","0","v29768558","9.9","1201","","","","0"
"1984/1985","Saskatchewan","2016A000247","Returning emigrants","Persons","249","units ","0","v29768559","9.10","550","","","","0"
"1984/1985","Saskatchewan","2016A000247","Net interprovincial migration","Persons","249","units ","0","v391141","9.5","-1425","","","","0"
"1984/1985","Saskatchewan","2016A000247","Net non-permanent residents","Persons","249","units ","0","v29768561","9.12","304","","","","0"
"1984/1985","Saskatchewan","2016A000247","Residual deviation","Persons","249","units ","0","v53437080","9.8","271","","","","0"
"1984/1985","Alberta","2016A000248","Births","Persons","249","units ","0","v391083","10.1","43868","","","","0"
"1984/1985","Alberta","2016A000248","Deaths","Persons","249","units ","0","v391098","10.2","12942","","","","0"
"1984/1985","Alberta","2016A000248","Immigrants","Persons","249","units ","0","v391113","10.3","9843","","","","0"
"1984/1985","Alberta","2016A000248","Emigrants","Persons","249","units ","0","v29768562","10.9","8560","","","","0"
"1984/1985","Alberta","2016A000248","Returning emigrants","Persons","249","units ","0","v29768563","10.10","4244","","","","0"
"1984/1985","Alberta","2016A000248","Net interprovincial migration","Persons","249","units ","0","v391142","10.5","-20771","","","","0"
